100000
689	942	0.210247
981	690	0.801491
542	40	0.322194
818	424	0.326609
603	210	0.188075
824	303	0.556409
880	840	0.544909
985	222	0.518138
45	672	0.298133
737	528	0.967561
525	467	0.864639
19	770	0.220914
244	655	0.396999
279	670	0.870998
831	416	0.112701
537	787	0.673955
41	778	0.914419
213	872	0.875238
496	451	0.363400
384	466	0.720597
356	988	0.217896
413	253	0.639747
342	146	0.968152
924	5	0.252537
566	858	0.066533
998	50	0.111058
736	318	0.842636
744	128	0.647487
493	784	0.613738
693	595	0.774135
808	99	0.664467
599	762	0.712340
843	8	0.574910
3	211	0.239711
91	697	0.945915
492	69	0.170826
187	435	0.437160
280	457	0.374777
579	769	0.826070
896	910	0.427362
122	306	0.160649
135	784	0.269166
389	167	0.033207
257	204	0.528874
322	798	0.185023
472	448	0.596437
717	578	0.292585
689	720	0.931660
473	162	0.158163
664	318	0.268671
424	665	0.238509
780	551	0.212692
730	772	0.141706
630	376	0.038291
634	640	0.771813
795	204	0.870587
904	673	0.258116
78	216	0.668246
612	480	0.306412
391	96	0.224189
367	307	0.147639
910	146	0.307746
183	204	0.436557
370	836	0.420318
537	672	0.724788
371	927	0.887610
577	980	0.619552
922	972	0.171733
291	528	0.523281
373	838	0.481770
189	601	0.456112
643	293	0.407213
860	293	0.599792
973	730	0.350780
363	90	0.602800
601	78	0.362875
396	243	0.664193
573	187	0.189755
907	594	0.661918
540	597	0.958407
122	277	0.153854
487	982	0.168293
809	756	0.015798
844	10	0.962450
735	988	0.297629
332	62	0.603718
281	11	0.283209
932	197	0.352382
935	988	0.842880
168	342	0.914835
609	204	0.312458
495	211	0.367217
558	553	0.026310
652	737	0.622297
735	414	0.773622
30	190	0.379666
867	322	0.481412
83	657	0.532025
887	443	0.454504
46	459	0.138839
30	840	0.764684
443	434	0.462792
118	294	0.165967
22	808	0.922322
221	605	0.084777
926	444	0.489814
671	399	0.661063
49	367	0.910696
982	852	0.182529
669	452	0.506509
457	631	0.149672
873	592	0.401787
129	582	0.444504
975	643	0.255140
680	25	0.902436
504	203	0.879239
787	329	0.690992
517	823	0.849494
320	769	0.740464
383	29	0.927619
840	630	0.779115
894	810	0.053375
420	787	0.376256
75	584	0.094305
730	531	0.367496
47	917	0.052049
105	966	0.185657
617	688	0.493559
37	35	0.753087
423	32	0.560029
245	409	0.001799
608	538	0.924427
412	947	0.958979
99	944	0.117767
617	605	0.789238
495	900	0.937781
628	881	0.862335
477	46	0.368990
177	574	0.862128
503	673	0.625304
731	941	0.697461
882	32	0.313974
418	563	0.757450
69	150	0.537854
547	880	0.978684
766	71	0.777844
156	815	0.677246
481	975	0.309189
154	286	0.249856
151	938	0.756697
931	338	0.893232
613	430	0.208054
239	398	0.464131
169	907	0.475563
1	127	0.663484
55	868	0.215756
451	538	0.589217
220	782	0.550495
146	18	0.633460
687	448	0.872740
492	168	0.385924
144	284	0.815008
661	524	0.197415
56	516	0.745489
373	916	0.615370
123	653	0.682376
420	287	0.773775
962	719	0.722736
205	87	0.561427
662	876	0.534203
724	156	0.974625
655	801	0.934960
339	892	0.507319
470	425	0.426273
480	75	0.881526
899	814	0.828213
35	206	0.434686
601	645	0.441441
148	276	0.076424
166	496	0.393053
661	45	0.127008
246	310	0.566358
196	132	0.987742
453	814	0.459385
306	759	0.367318
31	129	0.953956
108	263	0.235832
682	25	0.209678
873	883	0.222464
998	537	0.034333
10	698	0.195244
561	798	0.604220
967	949	0.561365
943	695	0.685648
920	887	0.921923
194	758	0.029451
496	633	0.425812
813	935	0.597266
747	869	0.761340
275	338	0.303634
537	789	0.793801
858	31	0.022420
376	37	0.928416
786	135	0.460544
881	675	0.957159
885	584	0.406419
718	90	0.359975
187	867	0.443233
82	149	0.561421
393	86	0.081776
607	34	0.097418
831	53	0.014452
773	526	0.563782
5	502	0.871998
424	365	0.143418
191	715	0.018167
241	913	0.189098
201	168	0.915884
706	149	0.668338
240	800	0.823066
806	409	0.024743
430	124	0.194728
364	898	0.929183
292	500	0.819129
371	551	0.306248
508	678	0.879009
674	711	0.868742
859	180	0.041945
204	520	0.674281
900	678	0.839690
890	496	0.779127
211	446	0.299528
138	946	0.365844
310	335	0.520433
16	547	0.597754
580	368	0.640967
979	287	0.870415
223	892	0.724627
146	602	0.072346
206	678	0.446380
346	405	0.274350
357	438	0.505241
491	464	0.351717
306	372	0.473429
489	35	0.082777
770	57	0.108992
210	201	0.852578
151	381	0.569016
892	61	0.996731
641	55	0.045046
244	158	0.946546
595	781	0.276046
355	263	0.415255
550	627	0.249010
571	436	0.922326
32	415	0.275186
657	43	0.134858
890	117	0.132266
25	611	0.953185
419	900	0.014019
865	149	0.014666
168	113	0.673306
487	266	0.082184
582	819	0.097704
318	940	0.512013
331	486	0.800663
273	670	0.888581
425	277	0.198241
552	425	0.821426
660	554	0.933063
116	323	0.589066
394	454	0.108265
528	10	0.627246
849	55	0.356501
515	918	0.470905
830	340	0.492206
180	65	0.267315
752	726	0.550664
869	79	0.649862
936	503	0.146214
997	814	0.069184
701	74	0.792110
311	387	0.100444
909	914	0.745913
267	224	0.841582
517	685	0.960448
756	784	0.292819
148	606	0.143973
873	778	0.181207
399	182	0.306075
770	779	0.361813
816	430	0.104242
940	865	0.101369
66	749	0.270116
867	262	0.284114
261	481	0.411837
357	84	0.041876
991	254	0.965774
946	609	0.594176
657	359	0.573600
309	161	0.830083
739	540	0.426912
377	457	0.921960
621	430	0.786317
312	114	0.881372
101	704	0.978948
567	106	0.681857
500	511	0.356781
631	523	0.091284
887	835	0.029090
845	640	0.472970
61	247	0.918969
927	839	0.377790
984	765	0.607289
858	109	0.311139
624	775	0.570083
824	419	0.646627
180	700	0.943800
595	736	0.674420
730	915	0.686064
68	134	0.246050
239	721	0.223307
367	269	0.462052
722	73	0.418506
682	158	0.631986
614	310	0.636036
977	556	0.731992
552	735	0.151943
842	895	0.722254
961	80	0.701259
504	774	0.678886
158	734	0.556878
40	667	0.693101
781	131	0.465190
429	204	0.530537
875	862	0.499240
283	585	0.477409
332	667	0.648934
735	789	0.157529
276	443	0.622650
503	665	0.062685
675	58	0.242681
698	636	0.762638
517	392	0.156068
44	795	0.311012
428	364	0.504092
781	605	0.860333
876	471	0.975579
168	793	0.648472
566	390	0.602243
295	566	0.743728
108	808	0.315393
578	685	0.654109
554	698	0.404286
111	312	0.512955
997	969	0.503502
51	650	0.430698
934	319	0.580870
175	199	0.431913
612	988	0.982585
165	704	0.975739
814	750	0.026917
622	589	0.302538
759	370	0.549021
932	720	0.001394
489	11	0.011829
140	957	0.347388
412	955	0.059807
693	739	0.258151
746	193	0.218048
3	398	0.520160
91	706	0.301124
169	780	0.114353
587	250	0.758989
752	817	0.603278
711	821	0.324320
58	294	0.976438
212	841	0.932332
260	547	0.784790
958	764	0.913842
16	282	0.233666
517	569	0.528187
669	710	0.413588
143	146	0.403759
513	345	0.249995
55	571	0.053674
678	288	0.273260
909	213	0.566547
469	779	0.105667
384	775	0.150988
213	989	0.984025
868	740	0.274715
718	700	0.994769
102	428	0.390246
619	440	0.958135
183	827	0.437090
16	955	0.219799
22	305	0.011551
484	117	0.922291
727	101	0.336546
871	242	0.766546
535	218	0.037601
32	152	0.907104
585	635	0.714179
181	583	0.420539
810	714	0.796505
18	752	0.823764
365	319	0.086886
426	724	0.812381
205	768	0.115383
867	324	0.106826
53	276	0.670020
477	123	0.797215
835	656	0.158100
831	39	0.917747
856	39	0.458264
678	37	0.805266
586	501	0.433151
942	341	0.429968
336	143	0.239021
951	520	0.615290
550	150	0.483161
664	965	0.942874
85	457	0.279110
339	17	0.170554
650	808	0.925437
155	623	0.237149
731	588	0.826886
776	288	0.157233
164	272	0.223009
223	224	0.275665
794	198	0.634606
330	401	0.925359
455	388	0.426757
629	204	0.690707
116	531	0.943342
429	950	0.085398
986	599	0.502661
85	459	0.721536
521	158	0.311460
712	310	0.662198
644	679	0.727162
109	88	0.951119
899	880	0.627223
522	118	0.662365
603	267	0.882457
392	391	0.902850
610	817	0.446503
317	604	0.368173
400	104	0.166118
357	110	0.664883
484	873	0.965845
186	822	0.674589
349	91	0.012448
926	276	0.304503
435	644	0.384745
947	23	0.434470
123	213	0.189990
195	601	0.088160
415	350	0.773532
804	494	0.629238
599	620	0.757956
488	142	0.699553
440	320	0.020340
476	294	0.924808
189	695	0.212456
474	100	0.924566
288	187	0.794697
325	636	0.101477
157	8	0.760645
350	828	0.576878
588	705	0.990580
468	505	0.679028
533	770	0.905325
321	438	0.987780
718	308	0.850212
683	516	0.940457
10	572	0.506991
391	488	0.668093
643	937	0.189901
147	926	0.894793
393	433	0.935967
544	638	0.874426
109	738	0.950804
589	510	0.037396
987	801	0.549800
918	844	0.281830
293	122	0.564511
778	174	0.910231
56	47	0.001208
638	771	0.837477
581	755	0.027360
815	952	0.253062
465	133	0.182924
511	650	0.951669
354	718	0.636764
983	917	0.116639
396	231	0.526642
44	663	0.999236
21	531	0.904563
223	350	0.149654
86	322	0.223875
843	801	0.391874
254	686	0.540804
28	668	0.695460
722	340	0.636311
590	143	0.970895
279	760	0.119139
113	544	0.156914
83	560	0.892939
40	70	0.856113
413	365	0.629651
404	761	0.194462
716	604	0.484559
936	827	0.874818
689	980	0.135429
744	667	0.941433
371	943	0.157673
31	619	0.713925
110	529	0.302675
336	751	0.562015
965	647	0.088128
440	983	0.110701
318	605	0.190570
319	63	0.639407
156	340	0.676330
676	76	0.829175
750	595	0.815708
115	252	0.009882
287	185	0.185505
846	260	0.161622
770	961	0.694194
573	19	0.661384
351	22	0.791939
776	228	0.439545
344	150	0.119039
931	860	0.615606
999	881	0.720888
817	47	0.416064
537	345	0.410123
166	403	0.076581
268	361	0.352389
4	236	0.592618
572	661	0.440085
728	809	0.007198
292	396	0.703497
234	703	0.192969
777	186	0.954859
490	689	0.433078
276	399	0.673579
65	151	0.157381
22	213	0.993523
752	79	0.017050
681	341	0.866492
951	403	0.905042
239	487	0.907433
953	929	0.652124
853	541	0.735376
203	493	0.923345
821	501	0.512434
110	873	0.633421
118	992	0.904279
166	665	0.986345
518	30	0.955827
649	517	0.032157
7	730	0.730936
765	394	0.789618
370	548	0.069221
395	422	0.292150
828	208	0.858588
185	714	0.475420
904	139	0.624164
708	762	0.084419
8	993	0.264443
527	668	0.705034
996	955	0.297020
157	397	0.847552
695	546	0.624973
221	274	0.040385
541	74	0.212345
322	164	0.299467
194	684	0.797443
45	692	0.950904
564	985	0.904103
837	668	0.360266
50	759	0.683897
29	675	0.793336
105	71	0.905782
588	908	0.034777
483	155	0.037762
602	857	0.853378
260	496	0.068800
7	556	0.531308
89	32	0.472674
387	575	0.911185
967	334	0.705736
284	537	0.014311
297	889	0.363700
646	928	0.306031
429	335	0.061433
677	543	0.650293
200	881	0.299427
240	905	0.559130
725	674	0.232009
13	119	0.669101
379	711	0.068710
324	885	0.784893
217	522	0.937662
629	709	0.491491
597	989	0.856229
112	177	0.285430
517	163	0.019618
282	233	0.277988
374	768	0.983299
326	432	0.767960
479	753	0.706848
875	222	0.589736
676	324	0.267227
44	537	0.874800
142	940	0.638664
93	546	0.033459
246	509	0.171839
305	447	0.091646
82	950	0.666839
846	782	0.785229
946	105	0.868557
121	684	0.454203
130	479	0.002173
251	232	0.599177
393	37	0.872050
831	741	0.459735
14	183	0.204944
885	743	0.318603
453	473	0.411068
962	106	0.299657
60	897	0.173945
69	525	0.579531
301	755	0.192906
269	803	0.295755
695	728	0.558263
803	440	0.820090
636	866	0.000662
839	757	0.709128
734	48	0.887722
905	74	0.904336
740	558	0.333833
217	233	0.186339
542	937	0.318623
862	775	0.942925
974	498	0.297240
264	664	0.339900
964	691	0.622779
433	274	0.080428
34	685	0.301493
338	909	0.873645
713	822	0.814374
332	943	0.709853
743	974	0.845640
360	722	0.079767
107	539	0.053113
396	120	0.414381
944	412	0.323713
547	30	0.394118
741	639	0.111702
60	822	0.179670
302	308	0.125690
794	797	0.422620
92	58	0.355317
460	353	0.589669
500	170	0.563326
591	572	0.169862
797	816	0.449606
171	546	0.859716
161	348	0.180377
6	355	0.392990
841	698	0.211032
137	80	0.396826
817	154	0.352836
745	902	0.439952
899	566	0.643629
672	155	0.793689
236	207	0.170282
799	40	0.533073
369	798	0.196210
314	558	0.346049
174	613	0.936849
447	760	0.266376
432	311	0.992543
957	532	0.467073
80	973	0.540730
560	34	0.135850
981	190	0.461341
778	415	0.994844
28	96	0.846811
619	586	0.722734
674	716	0.494122
489	322	0.627920
251	414	0.622417
251	589	0.613730
251	529	0.969450
168	791	0.075155
670	268	0.154227
444	161	0.169892
611	228	0.247598
155	147	0.991440
813	889	0.492268
402	11	0.110746
220	512	0.132699
688	697	0.454181
1000	825	0.156704
92	816	0.959145
370	1	0.532109
734	522	0.220401
705	709	0.570071
750	521	0.974045
946	766	0.109089
339	26	0.039475
745	891	0.404958
331	746	0.772423
245	830	0.064827
811	53	0.918927
687	719	0.701448
188	765	0.953580
765	474	0.245594
7	643	0.820366
211	155	0.947420
771	560	0.357683
592	67	0.983253
117	623	0.290825
27	932	0.299786
528	489	0.622242
373	458	0.461327
462	893	0.505588
894	281	0.538012
337	101	0.064731
231	715	0.697902
957	581	0.018551
225	356	0.306615
290	402	0.967350
976	971	0.029618
187	258	0.472214
933	551	0.455905
337	950	0.665080
173	702	0.923647
2	689	0.439200
617	553	0.394793
141	419	0.916880
741	203	0.935572
439	882	0.511740
948	290	0.649796
303	378	0.505804
75	302	0.791187
589	95	0.744658
485	983	0.490705
504	688	0.868026
276	310	0.215328
138	952	0.387737
5	904	0.940712
927	770	0.595061
505	225	0.498306
924	779	0.678528
871	415	0.506351
40	498	0.212691
1	424	0.955043
145	937	0.884664
763	185	0.951471
787	887	0.799172
355	759	0.614508
193	359	0.648619
318	87	0.655818
482	152	0.820004
304	202	0.522121
916	481	0.747072
637	982	0.191689
346	713	0.487733
755	208	0.389979
719	736	0.658490
928	658	0.080284
591	421	0.414063
47	431	0.248623
250	901	0.115479
938	342	0.290306
951	973	0.933296
115	538	0.565555
588	265	0.188855
400	896	0.827789
412	213	0.848688
910	37	0.827702
415	705	0.881357
644	134	0.106992
900	443	0.253597
437	961	0.014875
222	653	0.351993
372	374	0.000532
283	614	0.263405
170	672	0.418497
393	421	0.668712
588	330	0.905234
268	199	0.141890
34	913	0.079710
349	908	0.324361
767	155	0.479672
799	810	0.183061
683	176	0.560285
827	792	0.197849
653	786	0.506679
504	524	0.882565
459	65	0.609516
282	262	0.049207
939	535	0.443777
725	186	0.535638
520	902	0.911862
179	899	0.979313
646	974	0.826483
242	45	0.655500
367	689	0.180879
373	788	0.002978
709	813	0.570251
8	74	0.209754
459	226	0.314601
264	993	0.649839
665	427	0.450482
952	806	0.454824
116	75	0.878452
76	31	0.610340
671	442	0.579355
625	62	0.431679
366	798	0.981306
442	886	0.173743
424	643	0.618792
881	365	0.805545
883	256	0.615442
94	388	0.025713
75	189	0.569175
497	348	0.077798
370	592	0.115712
636	742	0.400142
421	775	0.928918
333	602	0.291890
650	495	0.862891
500	617	0.261618
39	13	0.449455
864	819	0.060594
678	26	0.371592
210	121	0.801323
318	343	0.004746
100	859	0.874193
897	510	0.664458
607	352	0.376232
108	17	0.283931
26	99	0.962616
613	253	0.517804
599	265	0.946998
34	126	0.084600
165	343	0.066629
497	693	0.899212
497	707	0.528387
988	92	0.655705
410	656	0.033465
772	288	0.249389
432	547	0.226293
683	181	0.158620
56	393	0.674162
731	680	0.855122
835	538	0.793386
613	431	0.129572
205	717	0.045201
67	646	0.235430
400	459	0.715086
985	886	0.599049
678	852	0.907066
548	256	0.242257
945	958	0.459924
55	246	0.140420
469	432	0.821763
4	403	0.387656
180	474	0.499102
956	186	0.086407
803	887	0.469852
327	17	0.497448
811	142	0.208651
737	910	0.476813
608	534	0.801986
250	939	0.580344
333	594	0.847687
36	796	0.704122
410	961	0.821894
990	268	0.688607
407	574	0.118299
683	279	0.246638
796	181	0.059086
910	61	0.433475
124	328	0.492426
404	341	0.581627
449	889	0.458619
923	15	0.228846
951	232	0.244349
30	375	0.971324
249	852	0.979307
343	311	0.294907
316	588	0.448604
741	94	0.766798
931	684	0.154228
434	336	0.091651
771	268	0.653346
729	985	0.244110
953	433	0.548911
886	433	0.812982
279	257	0.261069
18	651	0.888428
311	236	0.343332
87	462	0.754702
93	924	0.714500
599	616	0.406026
860	831	0.500597
417	112	0.261674
596	530	0.984400
980	167	0.797124
179	439	0.507940
199	276	0.742830
274	326	0.834660
69	466	0.295465
768	888	0.039392
472	883	0.474270
823	240	0.501407
660	782	0.386123
181	861	0.892351
216	429	0.310909
137	467	0.857194
658	335	0.159399
249	692	0.735004
882	219	0.831970
656	611	0.037332
545	409	0.053820
389	227	0.754522
891	43	0.379808
587	427	0.412432
246	550	0.333638
239	122	0.794849
36	317	0.401373
344	918	0.697835
575	122	0.853700
832	761	0.460490
775	92	0.098310
997	332	0.256820
752	693	0.623967
396	358	0.111299
780	311	0.149404
820	440	0.949246
721	609	0.838939
2	120	0.871667
494	433	0.404604
396	532	0.509600
356	428	0.610526
919	613	0.838052
801	468	0.606592
132	562	0.705868
114	483	0.263511
157	733	0.326410
453	417	0.877253
160	456	0.446132
118	959	0.060303
280	462	0.963977
118	515	0.289265
124	12	0.598235
484	805	0.338598
73	910	0.303662
639	721	0.520839
809	823	0.845879
575	246	0.001239
854	715	0.805204
437	861	0.808224
407	876	0.194287
556	987	0.190352
297	444	0.339324
672	880	0.771347
188	176	0.875612
381	532	0.797889
383	89	0.265026
177	664	0.913841
537	328	0.503121
422	924	0.447196
493	238	0.798655
548	510	0.343826
916	897	0.481555
707	211	0.338608
836	903	0.774157
678	717	0.845205
81	58	0.030968
968	919	0.784250
833	650	0.367430
789	737	0.262199
127	486	0.252647
89	515	0.445933
891	353	0.715822
961	638	0.677658
327	353	0.652972
720	962	0.813192
982	725	0.455218
459	213	0.022062
359	86	0.123913
94	330	0.565469
634	182	0.526510
8	829	0.638988
800	103	0.122332
469	990	0.438075
653	421	0.383899
939	351	0.947228
921	239	0.488256
807	196	0.653705
865	481	0.899905
722	293	0.756792
75	175	0.084867
280	782	0.740616
336	707	0.727814
538	295	0.073116
153	331	0.569972
139	981	0.939908
316	976	0.123249
606	593	0.713820
477	653	0.752138
930	514	0.954368
224	736	0.986361
531	442	0.068582
757	332	0.625334
162	436	0.806930
164	981	0.473310
649	153	0.268891
446	689	0.508551
754	146	0.754142
944	126	0.017439
429	525	0.017736
536	337	0.117362
829	354	0.295674
59	994	0.020563
644	575	0.847536
796	630	0.255018
827	417	0.567152
640	987	0.620582
675	296	0.176062
33	927	0.219489
277	619	0.997613
543	316	0.731918
582	197	0.983325
384	436	0.924316
477	960	0.858190
524	797	0.336630
8	243	0.056482
623	750	0.521006
854	903	0.294093
862	919	0.738622
465	478	0.445166
478	43	0.905480
888	158	0.503693
269	260	0.863463
564	164	0.857541
866	317	0.504067
419	426	0.065804
993	451	0.877682
351	477	0.334299
247	726	0.992385
415	265	0.831896
23	902	0.482268
542	359	0.307829
105	503	0.434829
967	950	0.488906
103	906	0.534936
135	687	0.920309
485	199	0.940902
362	331	0.185536
691	281	0.282183
254	367	0.820604
905	423	0.102920
557	500	0.520174
145	728	0.441348
783	203	0.091901
792	280	0.332509
705	725	0.892158
692	457	0.960918
466	234	0.006661
198	193	0.999637
559	227	0.932427
637	659	0.035666
889	733	0.690839
545	974	0.033409
72	606	0.971756
129	982	0.561980
735	893	0.252492
452	845	0.953036
100	474	0.636996
491	842	0.535244
507	989	0.600010
619	798	0.656652
25	18	0.119053
234	47	0.596045
657	149	0.892523
801	461	0.914254
188	600	0.634162
492	289	0.523910
165	710	0.157059
717	933	0.773879
887	346	0.317038
620	117	0.685354
911	396	0.765141
494	311	0.678170
353	752	0.168979
738	418	0.444275
195	516	0.595575
941	276	0.752040
458	447	0.095323
889	93	0.195263
115	255	0.592989
363	166	0.437572
360	229	0.222613
916	893	0.647508
669	778	0.287654
626	920	0.569833
730	526	0.693547
474	291	0.114259
36	900	0.537686
296	293	0.378474
828	798	0.095295
397	770	0.999089
328	645	0.342400
926	305	0.814076
233	37	0.522427
195	495	0.831737
675	317	0.995970
339	84	0.751793
205	335	0.775946
202	904	0.964668
735	519	0.417133
92	894	0.719899
686	123	0.609595
393	803	0.238659
609	30	0.732221
378	12	0.626766
850	177	0.895057
132	238	0.196779
464	350	0.828123
802	730	0.302984
811	624	0.857073
999	44	0.569786
298	68	0.638516
99	470	0.480950
769	171	0.135407
195	641	0.746949
190	652	0.009174
875	303	0.098513
811	772	0.332572
965	273	0.084300
780	323	0.551388
558	428	0.238625
64	111	0.534129
624	552	0.424367
162	301	0.362327
811	293	0.168520
667	277	0.513761
459	472	0.903196
675	54	0.564356
487	189	0.874990
178	451	0.644292
53	751	0.744959
475	680	0.481392
717	849	0.942077
618	465	0.872869
661	415	0.493828
506	467	0.085542
916	133	0.982408
145	922	0.684613
884	818	0.826352
519	124	0.565056
605	285	0.602607
675	907	0.914699
273	356	0.622057
603	142	0.980249
600	309	0.064191
556	270	0.063146
901	246	0.481440
418	746	0.330322
862	261	0.240710
188	978	0.258749
724	47	0.086252
557	218	0.111702
846	634	0.792864
867	51	0.316163
431	585	0.894195
183	213	0.327475
348	510	0.788305
974	922	0.883457
677	885	0.309086
604	785	0.605526
793	71	0.445013
902	714	0.383085
561	800	0.747226
829	381	0.890057
130	99	0.102265
842	458	0.496895
601	570	0.532420
472	618	0.551281
233	861	0.540182
822	165	0.369146
893	482	0.437502
957	352	0.935481
69	357	0.505324
376	256	0.994897
653	423	0.183343
569	683	0.547288
921	377	0.621058
500	586	0.059326
700	929	0.407096
156	687	0.499095
435	538	0.634346
358	986	0.341547
851	283	0.968287
65	809	0.358276
56	920	0.997441
457	354	0.483302
132	304	0.872933
101	236	0.037034
712	642	0.740159
730	253	0.130860
586	95	0.343424
748	558	0.210918
249	642	0.177696
368	987	0.793362
493	981	0.424342
686	128	0.257622
127	239	0.652042
319	544	0.887704
81	801	0.001479
953	806	0.282844
812	773	0.043270
740	279	0.506453
144	348	0.894813
421	755	0.002957
488	920	0.077315
634	249	0.419904
604	887	0.367957
255	808	0.170515
124	587	0.158451
845	363	0.565038
588	599	0.771067
265	678	0.812471
743	387	0.382352
645	330	0.980704
548	796	0.416422
887	577	0.697977
238	449	0.209314
78	719	0.472579
554	882	0.006913
828	643	0.899311
716	167	0.982401
438	141	0.811453
715	355	0.271054
321	939	0.349823
173	527	0.224728
482	738	0.472289
164	902	0.943195
661	451	0.589833
626	708	0.468217
915	524	0.509414
510	896	0.735343
502	774	0.153892
707	669	0.843866
283	510	0.721206
915	623	0.421400
225	843	0.531875
428	998	0.491290
294	429	0.295070
396	502	0.007401
533	252	0.768903
56	799	0.598479
647	680	0.352397
652	317	0.983654
641	322	0.344974
447	995	0.994803
360	142	0.047305
169	746	0.439299
104	90	0.879699
369	199	0.768539
898	863	0.691888
949	633	0.180811
80	1	0.136639
986	49	0.853117
668	79	0.646262
561	870	0.531902
621	918	0.758531
966	439	0.433981
824	63	0.642566
659	44	0.218197
524	245	0.860747
233	243	0.181868
727	622	0.091215
330	972	0.347775
445	720	0.472329
799	295	0.055208
405	144	0.719387
854	280	0.772955
781	359	0.511682
206	60	0.774908
919	882	0.060418
698	431	0.110099
180	821	0.862543
882	593	0.083339
945	250	0.254354
696	332	0.837586
348	154	0.313388
141	245	0.104072
642	255	0.511593
327	797	0.557519
677	549	0.345688
372	501	0.973388
923	69	0.060269
900	921	0.060761
209	278	0.782584
97	909	0.310278
349	68	0.879112
727	465	0.391873
582	781	0.399699
326	346	0.344974
930	602	0.827239
618	311	0.225087
468	185	0.623757
222	687	0.973106
760	31	0.673727
11	257	0.336838
335	603	0.664822
206	894	0.039584
417	382	0.447762
323	718	0.159326
893	285	0.999597
952	551	0.153398
344	750	0.110599
506	753	0.081280
913	885	0.528132
764	53	0.408363
765	675	0.320481
446	633	0.729411
278	567	0.685883
622	979	0.915241
854	770	0.484750
328	820	0.265550
174	273	0.082894
376	98	0.258265
94	100	0.141784
424	384	0.158130
912	974	0.043455
353	816	0.418430
75	804	0.879377
730	383	0.322186
625	260	0.119483
735	181	0.837799
710	53	0.251107
302	897	0.990896
442	557	0.849785
55	604	0.560958
407	471	0.197121
204	12	0.809879
433	860	0.207311
184	504	0.764434
541	430	0.171036
199	763	0.019183
943	264	0.376195
385	856	0.873767
437	985	0.418615
33	469	0.201713
945	165	0.280103
127	616	0.673257
200	40	0.499798
493	897	0.481915
266	623	0.634925
743	651	0.638079
183	374	0.693979
761	968	0.141463
763	558	0.860477
524	183	0.925963
243	43	0.889918
787	890	0.266309
337	449	0.291235
623	206	0.639157
464	428	0.511170
72	855	0.600024
775	42	0.859162
209	149	0.056953
71	685	0.615189
442	875	0.919338
163	31	0.775651
999	172	0.135933
960	345	0.963560
682	732	0.058960
112	752	0.325033
741	280	0.627333
637	208	0.062071
786	258	0.667360
648	37	0.215225
293	796	0.550772
144	505	0.695641
991	561	0.716655
665	917	0.602440
704	490	0.305744
900	260	0.356094
47	923	0.774188
364	838	0.443886
661	924	0.720073
247	936	0.592102
789	657	0.007453
292	358	0.828532
614	485	0.601191
345	217	0.788311
734	569	0.786555
266	767	0.055735
264	854	0.585283
415	382	0.030860
119	807	0.956396
851	906	0.695557
889	900	0.082056
203	20	0.346412
537	98	0.086963
665	816	0.914243
279	109	0.924075
975	520	0.941567
800	212	0.581004
916	776	0.751352
384	819	0.207506
279	132	0.203222
